縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數
"10004","新竹縣","10004120","尖石鄉","10004120-001","義興村",125.25,2.36,54.59,47.03296692959787488000,16.26373622799178851000,30.76923070160608637000,189.1891866325785600
"10004","新竹縣","10004120","尖石鄉","10004120-002","嘉樂村",112.50,2.35,51.08,44.56692906367412745900,15.59055115655031313900,28.97637790712381431900,185.8585839812264200
"10004","新竹縣","10004120","尖石鄉","10004120-003","新樂村",104.52,2.92,38.34,39.40242760093144014900,22.87581697210474605800,16.52661062882669409100,72.24489766430654014600
"10004","新竹縣","10004120","尖石鄉","10004120-004","梅花村",111.05,2.64,23.48,33.84615378829717301100,18.29059825933231066800,15.55555552896486234400,85.04672817713338152200
"10004","新竹縣","10004120","尖石鄉","10004120-005","錦屏村",108.85,3.02,35.76,35.92321751743764395100,23.67458864380750581000,12.24862887363013814100,51.73745153769323730600
"10004","新竹縣","10004120","尖石鄉","10004120-006","玉峰村",106.02,4.34,12.72,40.80682696601487434800,30.02327383241018321800,10.78355313360469113000,35.91731256868911481000
"10004","新竹縣","10004120","尖石鄉","10004120-007","秀巒村",108.02,4.04,9.77,40.45012162989651969000,31.63017029706194020900,8.81995133283457948100,27.88461533099112436300
"10004","新竹縣","10004130","五峰鄉","10004130-001","大隘村",117.32,2.65,84.27,37.94326237770987377900,18.97163118885493688900,18.97163118885493688900,99.99999953271028255700
"10004","新竹縣","10004130","五峰鄉","10004130-002","花園村",112.89,2.46,37.03,34.83333327527777787500,14.83333330861111115200,19.99999996666666672200,134.8314591591970900
"10004","新竹縣","10004130","五峰鄉","10004130-003","竹林村",118.42,2.29,6.47,39.26174483469213142700,14.76510062159362207500,24.49664421309850935200,165.9090871384298400
"10004","新竹縣","10004130","五峰鄉","10004130-004","桃山村",122.61,2.52,15.67,36.80727871231821446500,14.55748551318652976600,22.24979319913168469900,152.8409082224948400
"10005","苗栗縣","10005010","苗栗市","10005010-001","中苗里",97.72,2.47,11934.14,52.07877456008886809600,21.66301966995293252700,30.41575489013593556900,140.4040396949290900
"10005","苗栗縣","10005010","苗栗市","10005010-002","建功里",88.64,2.55,9868.96,51.75577347302886002100,20.81619739929889357800,30.93957607372996644300,148.6322186190999700
"10005","苗栗縣","10005010","苗栗市","10005010-003","青苗里",88.72,2.49,13615.32,52.75167778154137210500,16.51006709193279585000,36.24161068960857625600,219.5121933372992400
"10005","苗栗縣","10005010","苗栗市","10005010-004","玉清里",97.24,2.61,6174.42,59.62732915551097568000,19.44099377674472436200,40.18633537876625131800,206.7092645153058600
"10005","苗栗縣","10005010","苗栗市","10005010-005","玉華里",102.00,2.80,2673.91,49.63898915175487756300,17.18411551726205216000,32.45487363449282540300,188.8655458217110400
"10005","苗栗縣","10005010","苗栗市","10005010-006","維新里",102.59,2.84,3505.25,53.02517848439489722500,15.33258173042744016100,37.69259675396745706400,245.8333327308006600
"10005","苗栗縣","10005010","苗栗市","10005010-007","維祥里",93.64,2.72,5605.74,44.90758944360692511100,14.31380258973110397600,30.59378685387582113500,213.7362631490762000
"10005","苗栗縣","10005010","苗栗市","10005010-008","綠苗里",111.59,2.17,17043.31,56.42857132780612262900,15.53571425797193882500,40.89285706983418380400,263.2183877790989900
"10005","苗栗縣","10005010","苗栗市","10005010-009","高苗里",102.82,2.63,5296.01,39.13538110006242658300,14.44823662705793074400,24.68714447300449583900,170.8661412838159000
"10005","苗栗縣","10005010","苗栗市","10005010-010","玉苗里",102.19,2.43,11352.17,54.51505007606178917000,15.71906351886444227600,38.79598655719734689400,246.8085080126754500
"10005","苗栗縣","10005010","苗栗市","10005010-011","大同里",87.46,2.13,2501.68,50.27932946849349310500,8.93854746106550988500,41.34078200742798321900,462.4999855468754500
"10005","苗栗縣","10005010","苗栗市","10005010-012","新苗里",99.08,2.38,12955.97,48.88507710311307529500,9.43396224796918996900,39.45111485514388532600,418.1818105785125300
"10005","苗栗縣","10005010","苗栗市","10005010-013","勝利里",101.57,2.65,3673.55,41.63879597269605485900,11.57190635064484737400,30.06688962205120748400,259.8265888444318200
"10005","苗栗縣","10005010","苗栗市","10005010-014","恭敬里",95.51,2.31,3297.11,43.00469479530075606100,14.46009388313606208200,28.54460091216469397900,197.4025961207623600
"10005","苗栗縣","10005010","苗栗市","10005010-015","上苗里",99.07,2.35,11106.70,55.45454540413223145100,15.36363634966942150000,40.09090905446280995000,260.9467440180666000
"10005","苗栗縣","10005010","苗栗市","10005010-016","北苗里",95.32,2.63,7675.43,53.20754715642577430000,23.22012578032198093600,29.98742137610379336500,129.1440952013606800
"10005","苗栗縣","10005010","苗栗市","10005010-017","清華里",96.01,2.38,11569.56,53.32440872230057620600,15.03792948905045538200,38.28647923325012082400,254.5994057727020600
"10005","苗栗縣","10005010","苗栗市","10005010-018","嘉盛里",102.50,2.74,2081.73,44.58100556998845230200,14.18994412879331689800,30.39106144119513540400,214.1732277843222400
"10005","苗栗縣","10005010","苗栗市","10005010-019","福星里",95.55,2.63,5385.04,42.93669400851796775800,16.41266119096932556000,26.52403281754864219900,161.6071425685586700
"10005","苗栗縣","10005010","苗栗市","10005010-020","新川里",116.64,2.55,166.99,41.46341458817803260700,11.64079821325853856600,29.82261637491949404100,256.1904737505669200
"10005","苗栗縣","10005010","苗栗市","10005010-021","文山里",95.25,2.67,8821.96,49.12698411398757034000,29.70899470113518658700,19.41798941285238375300,65.36064108160227864500
"10005","苗栗縣","10005010","苗栗市","10005010-022","福麗里",94.59,2.53,5180.73,48.80791721799192145300,22.62708051672805206600,26.18083670126386938800,115.7057652925390000
"10005","苗栗縣","10005010","苗栗市","10005010-023","水源里",96.66,2.44,1446.84,37.24616144762448665300,12.18424962249418047400,25.06191182513030617900,205.6910560744266000
"10005","苗栗縣","10005010","苗栗市","10005010-024","新英里",106.42,2.67,431.77,38.27893172234500614100,14.98516319363118457400,23.29376852871382156600,155.4455437849230500
"10005","苗栗縣","10005010","苗栗市","10005010-025","福安里",97.49,2.70,2201.45,36.53333332115555556000,15.43333332818888889100,21.09999999296666666900,136.7170623397039700
"10005","苗栗縣","10005010","苗栗市","10005010-026","嘉新里",104.02,2.80,1771.47,51.63776490768893790600,15.07707128368156489200,36.56069362400737301300,242.4920120048178500
"10005","苗栗縣","10005010","苗栗市","10005010-027","南勢里",114.36,2.66,514.94,37.49999997532894738500,11.05263157167590028200,26.44736840365304710300,239.2857128613945700
"10005","苗栗縣","10005010","苗栗市","10005010-028","文聖里",102.73,2.98,1453.88,35.81806695015222143100,16.99305116329973115500,18.82501578685249027600,110.7806689390693900
"10005","苗栗縣","10005020","苑裡鎮","10005020-001","苑東里",98.00,2.80,1498.91,36.35863584358710899700,14.90649064086551669900,21.45214520272159229800,143.9114385833526300
"10005","苗栗縣","10005020","苑裡鎮","10005020-002","苑南里",99.25,2.42,7857.82,54.29122463424182773900,15.52555446911711237300,38.76567016512471536600,249.6894394429227400
"10005","苗栗縣","10005020","苑裡鎮","10005020-003","苑北里",103.81,2.55,5452.35,47.54601219701531871600,14.87730059067898682400,32.66871160633633189200,219.5876266021894200
"10005","苗栗縣","10005020","苑裡鎮","10005020-004","西平里",101.56,3.10,1152.21,35.78947365730114762600,15.63909773260218215600,20.15037592469896547000,128.8461532267011900
"10005","苗栗縣","10005020","苑裡鎮","10005020-005","苑港里",116.92,2.99,746.82,38.70625658673779789300,13.04347824703766887900,25.66277833970012901400,196.7479658800978400
"10005","苗栗縣","10005020","苑裡鎮","10005020-006","西勢里",104.87,2.80,3861.67,36.34812284621836015600,13.99317405347373489600,22.35494879274462526000,159.7560969115605800
"10005","苗栗縣","10005020","苑裡鎮","10005020-007","海岸里",107.33,2.88,1065.68,31.93473189751196748500,8.39160838182796225900,23.54312351568400522600,280.5555516589506700
"10005","苗栗縣","10005020","苑裡鎮","10005020-008","房裡里",112.69,2.89,643.46,41.14613178157814797600,14.61318050738499684400,26.53295127419315113200,181.5686267389465600
"10005","苗栗縣","10005020","苑裡鎮","10005020-009","客庄里",103.03,2.76,4682.19,45.78241429335844581400,20.77496273598361766400,25.00745155737482815000,120.3730270869827400
"10005","苗栗縣","10005020","苑裡鎮","10005020-010","中正里",105.67,2.98,1944.49,38.23529409682173524100,14.05228757404559500300,24.18300652277614023800,172.0930225887867300
"10005","苗栗縣","10005020","苑裡鎮","10005020-011","苑坑里",116.53,2.77,433.81,45.13513507414170935900,13.78378376515704896600,31.35135130898466039300,227.4509781622453100
"10005","苗栗縣","10005020","苑裡鎮","10005020-012","水坡里",119.56,2.76,133.50,44.09937879068451596100,11.59420287454616382100,32.50517591613835214100,280.3571378507654000
"10005","苗栗縣","10005020","苑裡鎮","10005020-013","新復里",106.54,2.88,597.87,31.99999997090909093600,8.27272726520661157700,23.72727270570247935800,286.8131836613935900
"10005","苗栗縣","10005020","苑裡鎮","10005020-014","山?里",109.13,2.63,451.75,44.15584411173242346500,10.98901097803295606600,33.16683313369946739900,301.8181790743801900
"10005","苗栗縣","10005020","苑裡鎮","10005020-015","舊社里",100.90,2.89,1258.53,36.95355188732680882000,11.88524589352100690300,25.06830599380580191700,210.9195390177038000
"10005","苗栗縣","10005020","苑裡鎮","10005020-016","福田里",113.86,3.09,574.59,42.94736837584487539400,12.84210524963988921100,30.10526312620498618300,234.4262275866702700
"10005","苗栗縣","10005020","苑裡鎮","10005020-017","石鎮里",120.80,2.57,103.49,42.26804112817515173200,8.50515461725475614100,33.76288651092039559000,396.9696849403125800
"10005","苗栗縣","10005020","苑裡鎮","10005020-018","蕉埔里",123.32,2.48,101.38,49.91304339145557671100,12.52173910865784502800,37.39130428279773168200,298.6111069637346300
"10005","苗栗縣","10005020","苑裡鎮","10005020-019","社苓里",111.43,2.99,1079.04,32.09523807995464853300,11.85714285149659864200,20.23809522845804989100,170.6827302382219700
"10005","苗栗縣","10005020","苑裡鎮","10005020-020","泰田里",116.44,2.89,792.97,36.49635033832383187000,13.21167882247322713700,23.28467151585060473300,176.2430929489331900
"10005","苗栗縣","10005020","苑裡鎮","10005020-021","上?里",125.65,2.92,492.53,38.63999996908800002500,9.67999999225600000600,28.95999997683200001900,299.1735512464995800
"10005","苗栗縣","10005020","苑裡鎮","10005020-022","玉田里",109.98,2.98,651.31,32.48492965004358362400,12.25720025970716660400,20.22772939033641701900,165.0273215025829400
"10005","苗栗縣","10005020","苑裡鎮","10005020-023","南勢里",130.79,2.49,76.34,38.47619040290249447100,8.38095236498866216200,30.09523803791383230900,359.0909009297522500
"10005","苗栗縣","10005020","苑裡鎮","10005020-024","山柑里",116.89,2.98,973.52,34.45945943035518629200,11.65540539556131301100,22.80405403479387328100,195.6521724952741100
"10005","苗栗縣","10005020","苑裡鎮","10005020-025","田心里",106.30,2.94,828.72,30.95093880620778994200,13.20411870793209042500,17.74682009827569951600,134.4036691082400500
"10005","苗栗縣","10005030","通霄鎮","10005030-001","通東里",97.68,2.37,4881.90,49.99999993224932258500,10.84010838639551709200,39.15989154585380549300,361.2499954843750600
"10005","苗栗縣","10005030","通霄鎮","10005030-002","通西里",100.48,2.50,1182.94,51.07758617020288349800,12.14080458897930704800,38.93678158122357645000,320.7100572739049900
"10005","苗栗縣","10005030","通霄鎮","10005030-003","平元里",107.02,2.95,1223.33,46.15921784486088139300,15.92178769837863987500,30.23743014648224151800,189.9122798688057900
"10005","苗栗縣","10005030","通霄鎮","10005030-004","梅南里",115.67,3.00,530.02,44.33077575078365238600,12.61722079060765491000,31.71355496017599747600,251.3513496530314200
"10005","苗栗縣","10005030","通霄鎮","10005030-005","圳頭里",128.26,2.78,124.25,49.08722099576628601300,9.73630829668091623400,39.35091269908536977900,404.1666582465279500
"10005","苗栗縣","10005030","通霄鎮","10005030-006","通南里",112.31,2.93,1544.19,43.17288799451233399100,13.06483299947699754400,30.10805499503533644600,230.4511269531912500
"10005","苗栗縣","10005030","通霄鎮","10005030-007","城北里",104.80,2.71,289.72,52.23214274055325281100,10.49107140515385847100,41.74107133539939434100,397.8723319601631500
"10005","苗栗縣","10005030","通霄鎮","10005030-008","城南里",140.05,2.42,87.33,48.86363628431227875900,7.95454544163223142600,40.90909084268004733300,514.2857037900876800
"10005","苗栗縣","10005030","通霄鎮","10005030-009","南和里",122.13,2.34,114.58,56.16161604815835141800,7.07070705642281402700,49.09090899173553739000,694.2856944489801600
"10005","苗栗縣","10005030","通霄鎮","10005030-010","福興里",117.00,2.21,86.38,48.29157164398275251900,6.37813210392225033300,41.91343954006050218700,657.1428336734702300
"10005","苗栗縣","10005030","通霄鎮","10005030-011","坪頂里",117.68,2.85,206.01,41.93194287383979926000,8.78155871703451293400,33.15038415680528632600,377.4999952812500600
"10005","苗栗縣","10005030","通霄鎮","10005030-012","五南里",111.05,2.95,441.68,43.82239378009421449800,11.67953666826299549400,32.14285711183121900400,275.2066092958131500
"10005","苗栗縣","10005030","通霄鎮","10005030-013","五北里",114.55,3.07,240.92,43.31087580047076438800,12.60827717747037807800,30.70259862300038631100,243.5114485228133700
"10005","苗栗縣","10005030","通霄鎮","10005030-014","內湖里",110.04,2.93,383.03,41.50810426955031411600,11.34601831476672423200,30.16208595478358988400,265.8385076655993300
"10005","苗栗縣","10005030","通霄鎮","10005030-015","楓樹里",137.91,2.06,65.78,58.02919686850658077200,8.39416055330598338200,49.63503631520059739000,591.3043221172033900
"10005","苗栗縣","10005030","通霄鎮","10005030-016","烏眉里",122.04,2.29,90.06,52.35772349210126261400,13.17073168590124929100,39.18699180620001332300,297.5308605243103600
